neuron,cluster_index,feature,category,category_fine,iou,feature_length,w_entail,w_neutral,w_contra
473,0,((((NOT hyp:tok:sleeping) AND (pre:tag:nn OR pre:tag:nns)) OR pre:tok:dog) AND (NOT hyp:tok:asleep)),((((NOT hyp) AND (pre OR pre)) OR pre) AND (NOT hyp)),((((NOT hyp:tok) AND (pre:tag OR pre:tag)) OR pre:tok) AND (NOT hyp:tok)),0.05062396986107841,7,0.020285264,0.015941778,-0.05018716
475,0,pre:tok:in,pre,pre:tok,0.0,1,-0.013084827,-0.020380849,0.009550325
476,0,(hyp:tok:park AND pre:tok:instrument),(hyp AND pre),(hyp:tok AND pre:tok),0.3333333333333333,2,-0.1347382,-0.06304772,0.104676165
478,0,((((NOT pre:tok:man) AND (hyp:tok:football OR hyp:tok:running)) OR hyp:tok:everyone) AND (NOT pre:tok:dog)),((((NOT pre) AND (hyp OR hyp)) OR hyp) AND (NOT pre)),((((NOT pre:tok) AND (hyp:tok OR hyp:tok)) OR hyp:tok) AND (NOT pre:tok)),0.046511627906976744,7,-0.08631142,-0.007664783,0.040262174
480,0,((((hyp:tok:outdoors OR hyp:tok:outside) OR pre:tok:rides) OR hyp:tok:sidewalk) OR pre:tok:flying),((((hyp OR hyp) OR pre) OR hyp) OR pre),((((hyp:tok OR hyp:tok) OR pre:tok) OR hyp:tok) OR pre:tok),0.0484097945398255,5,0.04191694,-0.016161142,-0.038020525
483,0,"((((hyp:tag:, OR oth:overlap:overlap75) OR hyp:tok:sisters) OR pre:tok:cheer) AND (NOT hyp:tok:person))",((((hyp OR oth) OR hyp) OR pre) AND (NOT hyp)),((((hyp:tag OR oth:overlap) OR hyp:tok) OR pre:tok) AND (NOT hyp:tok)),0.03668261562998405,6,-0.05904881,0.034788575,-0.00086187455
486,0,(hyp:tok:is AND pre:tok:backs),(hyp AND pre),(hyp:tok AND pre:tok),0.5,2,-0.057672426,0.030597117,-0.048010398
487,0,(((((NOT hyp:tag:vbg) AND hyp:tok:are) AND (NOT hyp:tag:cd)) OR pre:tok:model) OR hyp:tok:daughter),(((((NOT hyp) AND hyp) AND (NOT hyp)) OR pre) OR hyp),(((((NOT hyp:tag) AND hyp:tok) AND (NOT hyp:tag)) OR pre:tok) OR hyp:tok),0.018537590113285273,7,-0.026299013,0.06789308,-0.06324387
491,0,((((NOT hyp:tag:jj) AND (hyp:tag:ex OR hyp:tok:person)) AND (NOT pre:tok:person)) OR hyp:tok:human),((((NOT hyp) AND (hyp OR hyp)) AND (NOT pre)) OR hyp),((((NOT hyp:tag) AND (hyp:tag OR hyp:tok)) AND (NOT pre:tok)) OR hyp:tok),0.03044496487119438,7,0.038492776,-0.08866367,-0.051658552
495,0,((((pre:tok:night OR pre:tok:snow) OR pre:tok:shadow) OR hyp:tok:held) OR pre:tok:garbage),((((pre OR pre) OR pre) OR hyp) OR pre),((((pre:tok OR pre:tok) OR pre:tok) OR hyp:tok) OR pre:tok),0.032586558044806514,5,-0.020155644,0.019492459,-0.11243975
497,0,(((((NOT oth:overlap:overlap25) AND pre:tag:dt) OR hyp:tok:sleeping) OR hyp:tok:not) OR hyp:tok:nobody),(((((NOT oth) AND pre) OR hyp) OR hyp) OR hyp),(((((NOT oth:overlap) AND pre:tag) OR hyp:tok) OR hyp:tok) OR hyp:tok),0.02201430930104568,6,-0.08494276,-0.03366445,0.04738722
498,0,(((NOT hyp:tag:.) AND (hyp:tok:human OR hyp:tok:humans)) OR pre:tok:skyline),(((NOT hyp) AND (hyp OR hyp)) OR pre),(((NOT hyp:tag) AND (hyp:tok OR hyp:tok)) OR pre:tok),0.06111111111111111,5,0.0820666,-0.07150898,-0.16988885
499,0,((((hyp:tok:drive OR hyp:tok:way) OR hyp:tok:humans) OR pre:tok:pick) OR pre:tok:really),((((hyp OR hyp) OR hyp) OR pre) OR pre),((((hyp:tok OR hyp:tok) OR hyp:tok) OR pre:tok) OR pre:tok),0.055900621118012424,5,-0.08045735,0.033884373,-0.016199246
500,0,(((((NOT pre:tok:men) AND hyp:tok:men) OR hyp:tok:sits) OR hyp:tok:toy) AND (NOT pre:tok:man)),(((((NOT pre) AND hyp) OR hyp) OR hyp) AND (NOT pre)),(((((NOT pre:tok) AND hyp:tok) OR hyp:tok) OR hyp:tok) AND (NOT pre:tok)),0.023758099352051837,7,-0.030349722,-0.113477394,0.05035564
501,0,(((((NOT oth:overlap:overlap50) AND hyp:tag:vbg) AND (NOT hyp:tok:to)) OR pre:tok:smiling) AND (NOT pre:tok:street)),(((((NOT oth) AND hyp) AND (NOT hyp)) OR pre) AND (NOT pre)),(((((NOT oth:overlap) AND hyp:tag) AND (NOT hyp:tok)) OR pre:tok) AND (NOT pre:tok)),0.022952200463255423,8,-0.08117866,-0.030421624,0.039230812
502,0,((((NOT pre:tok:and) AND (hyp:tag:in OR hyp:tok:to)) AND (NOT hyp:tok:with)) AND (NOT pre:tok:wearing)),((((NOT pre) AND (hyp OR hyp)) AND (NOT hyp)) AND (NOT pre)),((((NOT pre:tok) AND (hyp:tag OR hyp:tok)) AND (NOT hyp:tok)) AND (NOT pre:tok)),0.030598742970559048,8,-0.08317377,-0.029374182,0.044850696
506,0,((((hyp:tok:picnic OR pre:tok:museum) OR pre:tok:objects) OR hyp:tok:stream) OR pre:tok:hugging),((((hyp OR pre) OR pre) OR hyp) OR pre),((((hyp:tok OR pre:tok) OR pre:tok) OR hyp:tok) OR pre:tok),0.037209302325581395,5,-0.0034489,0.050032984,-0.10544305
507,0,(hyp:tok:at AND hyp:tok:coffee),(hyp AND hyp),(hyp:tok AND hyp:tok),0.2857142857142857,2,-0.05200492,0.002468604,0.009874206
510,0,((((hyp:tok:empty OR hyp:tok:swimming) OR pre:tok:whose) OR pre:tok:leading) OR hyp:tok:naked),((((hyp OR hyp) OR pre) OR pre) OR hyp),((((hyp:tok OR hyp:tok) OR pre:tok) OR pre:tok) OR hyp:tok),0.0446927374301676,5,-0.038585547,-0.08175133,0.05577822
511,0,(hyp:tok:through AND pre:tok:motorcyclists),(hyp AND pre),(hyp:tok AND pre:tok),1.0,2,0.02123941,-0.047448725,0.06185051
512,0,(((((NOT oth:overlap:overlap75) AND pre:tag:nn) AND (NOT hyp:tag:ex)) OR hyp:tag:rb) AND (NOT hyp:tok:near)),(((((NOT oth) AND pre) AND (NOT hyp)) OR hyp) AND (NOT hyp)),(((((NOT oth:overlap) AND pre:tag) AND (NOT hyp:tag)) OR hyp:tag) AND (NOT hyp:tok)),0.04984293193717278,8,-0.06813126,0.01809098,0.021998473
514,0,(((((NOT pre:tok:man) AND hyp:tok:man) OR pre:tok:girls) OR pre:tok:lot) OR hyp:tok:helmets),(((((NOT pre) AND hyp) OR pre) OR pre) OR hyp),(((((NOT pre:tok) AND hyp:tok) OR pre:tok) OR pre:tok) OR hyp:tok),0.026502602934216753,6,-0.13044804,-0.02112897,0.09332881
515,0,((((NOT hyp:tok:sitting) AND (pre:tok:house OR pre:tok:sitting)) AND hyp:tag:vbg) OR pre:tok:upside),((((NOT hyp) AND (pre OR pre)) AND hyp) OR pre),((((NOT hyp:tok) AND (pre:tok OR pre:tok)) AND hyp:tag) OR pre:tok),0.023224043715846996,6,-0.11138932,-0.0706507,0.06877804
516,0,((((hyp:tok:hall OR hyp:tok:kites) OR pre:tok:puppy) OR pre:tok:doctor) OR pre:tok:stool),((((hyp OR hyp) OR pre) OR pre) OR pre),((((hyp:tok OR hyp:tok) OR pre:tok) OR pre:tok) OR pre:tok),0.058823529411764705,5,0.024451265,-0.0633898,0.079774335
517,0,(hyp:tok:jumping AND pre:tok:advertising),(hyp AND pre),(hyp:tok AND pre:tok),0.25,2,-0.1063263,-0.059424825,0.11308474
522,0,((((hyp:tok:tall OR hyp:tok:win) OR hyp:tok:starts) OR pre:tok:halloween) OR hyp:tok:raises),((((hyp OR hyp) OR hyp) OR pre) OR hyp),((((hyp:tok OR hyp:tok) OR hyp:tok) OR pre:tok) OR hyp:tok),0.058823529411764705,5,-0.018796071,0.0058999914,-0.037361216
523,0,(((((NOT oth:overlap:overlap75) AND pre:tag:nn) AND (NOT hyp:tok:outside)) AND (NOT hyp:tok:there)) AND (NOT pre:tok:look)),(((((NOT oth) AND pre) AND (NOT hyp)) AND (NOT hyp)) AND (NOT pre)),(((((NOT oth:overlap) AND pre:tag) AND (NOT hyp:tok)) AND (NOT hyp:tok)) AND (NOT pre:tok)),0.04352544007716422,9,-0.08203836,-0.012442007,0.060121447
524,0,(((((NOT pre:tok:dog) AND hyp:tok:dog) OR hyp:tok:smiling) OR hyp:tok:conversation) OR pre:tok:podium),(((((NOT pre) AND hyp) OR hyp) OR hyp) OR pre),(((((NOT pre:tok) AND hyp:tok) OR hyp:tok) OR hyp:tok) OR pre:tok),0.02423469387755102,6,-0.06797094,-0.03101321,0.121681884
525,0,((((hyp:tok:clock OR hyp:tok:mirror) OR pre:tok:weapons) OR pre:tok:mirror) AND (NOT pre:tag:rb)),((((hyp OR hyp) OR pre) OR pre) AND (NOT pre)),((((hyp:tok OR hyp:tok) OR pre:tok) OR pre:tok) AND (NOT pre:tag)),0.08888888888888889,6,-0.10667291,0.040873095,-0.028488968
527,0,(((((NOT oth:overlap:overlap25) AND pre:tag:.) OR hyp:tok:women) AND (NOT pre:tok:woman)) OR hyp:tok:nobody),(((((NOT oth) AND pre) OR hyp) AND (NOT pre)) OR hyp),(((((NOT oth:overlap) AND pre:tag) OR hyp:tok) AND (NOT pre:tok)) OR hyp:tok),0.022402205755643632,7,-0.05793141,-0.07755906,0.06507299
528,0,((((hyp:tok:black OR hyp:tok:blue) OR hyp:tok:goalie) AND (NOT pre:tok:black)) OR hyp:tok:rope),((((hyp OR hyp) OR hyp) AND (NOT pre)) OR hyp),((((hyp:tok OR hyp:tok) OR hyp:tok) AND (NOT pre:tok)) OR hyp:tok),0.0399002493765586,6,-0.15106532,-0.01791516,0.0640388
529,0,pre:tok:in,pre,pre:tok,0.0,1,-0.06826282,-0.11161031,0.037366617
533,0,(((NOT hyp:tok:look) AND (pre:tag:nn OR pre:tag:nns)) OR pre:tok:stands),(((NOT hyp) AND (pre OR pre)) OR pre),(((NOT hyp:tok) AND (pre:tag OR pre:tag)) OR pre:tok),0.03921039311624768,5,-0.062138166,-0.012954135,0.019955495
