neuron,cluster_index,feature,category,category_fine,iou,feature_length,w_entail,w_neutral,w_contra
905,2,((((NOT hyp:tag:jj) AND (oth:overlap:overlap25 OR pre:tag:vbn)) OR hyp:tok:person) AND (NOT hyp:tag:rb)),((((NOT hyp) AND (oth OR pre)) OR hyp) AND (NOT hyp)),((((NOT hyp:tag) AND (oth:overlap OR pre:tag)) OR hyp:tok) AND (NOT hyp:tag)),0.015684103699603283,7,0.034878265,-0.012846399,-0.015016062
907,0,((((pre:tok:best OR pre:tok:fell) AND hyp:tag:nn) OR pre:tok:musicians) AND pre:tag:dt),((((pre OR pre) AND hyp) OR pre) AND pre),((((pre:tok OR pre:tok) AND hyp:tag) OR pre:tok) AND pre:tag),0.17647058823529413,5,-0.026583066,0.029493604,-0.01576241
907,1,(hyp:tok:skater AND hyp:tok:sleeping),(hyp AND hyp),(hyp:tok AND hyp:tok),0.09090909090909091,2,-0.026583066,0.029493604,-0.01576241
907,2,pre:tok:in,pre,pre:tok,0.0,1,-0.026583066,0.029493604,-0.01576241
908,0,((((hyp:tok:firefighter OR pre:tok:doors) OR pre:tok:herding) AND (NOT pre:tag:vbz)) OR pre:tok:bushes),((((hyp OR pre) OR pre) AND (NOT pre)) OR pre),((((hyp:tok OR pre:tok) OR pre:tok) AND (NOT pre:tag)) OR pre:tok),0.09302325581395349,6,0.036781672,-0.032068092,-0.13991378
908,1,((((pre:tok:area AND pre:tok:grassy) OR hyp:tok:hiking) OR pre:tok:snowball) AND (NOT oth:overlap:overlap50)),((((pre AND pre) OR hyp) OR pre) AND (NOT oth)),((((pre:tok AND pre:tok) OR hyp:tok) OR pre:tok) AND (NOT oth:overlap)),0.05,6,0.036781672,-0.032068092,-0.13991378
908,2,(hyp:tok:outdoors AND pre:tok:rescue),(hyp AND pre),(hyp:tok AND pre:tok),0.04,2,0.036781672,-0.032068092,-0.13991378
913,0,((((hyp:tok:silver OR pre:tok:gymnasium) OR hyp:tok:motor) AND hyp:tag:nns) AND hyp:tag:in),((((hyp OR pre) OR hyp) AND hyp) AND hyp),((((hyp:tok OR pre:tok) OR hyp:tok) AND hyp:tag) AND hyp:tag),0.11428571428571428,5,-0.29755378,-0.08853386,0.0920103
913,1,((((hyp:tok:lake AND pre:tag:nns) OR pre:tok:hiding) OR pre:tok:london) OR pre:tok:cute),((((hyp AND pre) OR pre) OR pre) OR pre),((((hyp:tok AND pre:tag) OR pre:tok) OR pre:tok) OR pre:tok),0.059322033898305086,5,-0.29755378,-0.08853386,0.0920103
913,2,((((hyp:tok:short OR pre:tok:sides) OR pre:tok:summer) AND pre:tag:vbg) AND pre:tag:nns),((((hyp OR pre) OR pre) AND pre) AND pre),((((hyp:tok OR pre:tok) OR pre:tok) AND pre:tag) AND pre:tag),0.0297029702970297,5,-0.29755378,-0.08853386,0.0920103
917,0,((((pre:tok:backyard OR pre:tok:decorative) OR pre:tok:identical) OR pre:tok:hills) AND (NOT pre:tag:vb)),((((pre OR pre) OR pre) OR pre) AND (NOT pre)),((((pre:tok OR pre:tok) OR pre:tok) OR pre:tok) AND (NOT pre:tag)),0.10869565217391304,6,-0.0343373,0.057250973,-0.027679095
917,1,((((hyp:tok:tired OR hyp:tok:way) OR pre:tok:shoes) OR hyp:tok:surf) OR pre:tok:drop),((((hyp OR hyp) OR pre) OR hyp) OR pre),((((hyp:tok OR hyp:tok) OR pre:tok) OR hyp:tok) OR pre:tok),0.032,5,-0.0343373,0.057250973,-0.027679095
917,2,((((hyp:tok:homeless OR hyp:tok:old) OR pre:tok:jump) OR pre:tok:cook) OR hyp:tok:spring),((((hyp OR hyp) OR pre) OR pre) OR hyp),((((hyp:tok OR hyp:tok) OR pre:tok) OR pre:tok) OR hyp:tok),0.028011204481792718,5,-0.0343373,0.057250973,-0.027679095
919,0,pre:tok:in,pre,pre:tok,0.0,1,-0.17250912,-0.106557086,0.10291152
919,1,pre:tok:in,pre,pre:tok,0.0,1,-0.17250912,-0.106557086,0.10291152
919,2,pre:tok:in,pre,pre:tok,0.0,1,-0.17250912,-0.106557086,0.10291152
922,0,pre:tok:in,pre,pre:tok,0.0,1,-0.050233677,-0.031938486,0.056314778
922,1,((((hyp:tok:fight OR hyp:tok:moon) OR pre:tok:!) OR pre:tok:drummer) OR pre:tok:shown),((((hyp OR hyp) OR pre) OR pre) OR pre),((((hyp:tok OR hyp:tok) OR pre:tok) OR pre:tok) OR pre:tok),0.09395973154362416,5,-0.050233677,-0.031938486,0.056314778
922,2,((pre:tok:heading OR pre:tok:pub) OR pre:tok:horn),((pre OR pre) OR pre),((pre:tok OR pre:tok) OR pre:tok),0.03260869565217391,3,-0.050233677,-0.031938486,0.056314778
924,0,((((pre:tok:eating OR pre:tok:platter) OR pre:tok:pavement) AND hyp:tok:is) OR pre:tok:performer),((((pre OR pre) OR pre) AND hyp) OR pre),((((pre:tok OR pre:tok) OR pre:tok) AND hyp:tok) OR pre:tok),0.036885245901639344,5,-0.049944445,-0.07848819,0.08000441
924,1,((((NOT pre:tag:cd) AND (hyp:tok:standing OR pre:tok:bench)) OR hyp:tok:crane) AND (NOT pre:tok:front)),((((NOT pre) AND (hyp OR pre)) OR hyp) AND (NOT pre)),((((NOT pre:tag) AND (hyp:tok OR pre:tok)) OR hyp:tok) AND (NOT pre:tok)),0.025390625,7,-0.049944445,-0.07848819,0.08000441
924,2,((((hyp:tok:standing AND pre:tok:sitting) OR hyp:tok:husband) OR pre:tok:writing) OR hyp:tok:pictures),((((hyp AND pre) OR hyp) OR pre) OR hyp),((((hyp:tok AND pre:tok) OR hyp:tok) OR pre:tok) OR hyp:tok),0.017456359102244388,5,-0.049944445,-0.07848819,0.08000441
925,0,pre:tok:in,pre,pre:tok,0.0,1,0.1595286,-0.22824395,-0.18421885
925,1,pre:tok:in,pre,pre:tok,0.0,1,0.1595286,-0.22824395,-0.18421885
925,2,pre:tok:in,pre,pre:tok,0.0,1,0.1595286,-0.22824395,-0.18421885
926,0,pre:tok:in,pre,pre:tok,0.0,1,-0.043238357,-0.017068671,0.0037114678
926,1,pre:tok:in,pre,pre:tok,0.0,1,-0.043238357,-0.017068671,0.0037114678
926,2,pre:tok:in,pre,pre:tok,0.0,1,-0.043238357,-0.017068671,0.0037114678
932,0,(((((NOT oth:overlap:overlap50) AND hyp:tag:in) OR pre:tok:street) AND (NOT pre:tag:cc)) OR hyp:tok:running),(((((NOT oth) AND hyp) OR pre) AND (NOT pre)) OR hyp),(((((NOT oth:overlap) AND hyp:tag) OR pre:tok) AND (NOT pre:tag)) OR hyp:tok),0.03177473521053991,7,-0.10412588,-0.019297883,0.020687437
932,1,(((((NOT oth:overlap:overlap75) AND hyp:tag:in) AND (NOT pre:tag:vbn)) AND (NOT pre:tok:two)) OR hyp:tok:dancing),(((((NOT oth) AND hyp) AND (NOT pre)) AND (NOT pre)) OR hyp),(((((NOT oth:overlap) AND hyp:tag) AND (NOT pre:tag)) AND (NOT pre:tok)) OR hyp:tok),0.015320836337418889,8,-0.10412588,-0.019297883,0.020687437
932,2,((((hyp:tok:running OR hyp:tok:runs) OR pre:tok:sit) OR hyp:tok:playground) OR hyp:tok:play),((((hyp OR hyp) OR pre) OR hyp) OR hyp),((((hyp:tok OR hyp:tok) OR pre:tok) OR hyp:tok) OR hyp:tok),0.01212415130940834,5,-0.10412588,-0.019297883,0.020687437
934,0,((((hyp:tok:asleep OR hyp:tok:everyone) AND pre:tok:and) OR pre:tok:artwork) OR hyp:tok:brushes),((((hyp OR hyp) AND pre) OR pre) OR hyp),((((hyp:tok OR hyp:tok) AND pre:tok) OR pre:tok) OR hyp:tok),0.09090909090909091,5,0.02775114,-0.067233905,0.061325546
934,1,((((hyp:tok:inside AND pre:tok:on) OR hyp:tok:boards) OR pre:tok:television) OR pre:tok:halloween),((((hyp AND pre) OR hyp) OR pre) OR pre),((((hyp:tok AND pre:tok) OR hyp:tok) OR pre:tok) OR pre:tok),0.047619047619047616,5,0.02775114,-0.067233905,0.061325546
934,2,((((hyp:tok:bed OR pre:tok:wash) OR hyp:tok:shower) OR hyp:tok:females) AND (NOT oth:overlap:overlap50)),((((hyp OR pre) OR hyp) OR hyp) AND (NOT oth)),((((hyp:tok OR pre:tok) OR hyp:tok) OR hyp:tok) AND (NOT oth:overlap)),0.030303030303030304,6,0.02775114,-0.067233905,0.061325546
935,0,pre:tok:in,pre,pre:tok,0.0,1,-0.07798482,-0.07352833,0.006826815
935,1,pre:tok:in,pre,pre:tok,0.0,1,-0.07798482,-0.07352833,0.006826815
935,2,pre:tok:in,pre,pre:tok,0.0,1,-0.07798482,-0.07352833,0.006826815
936,0,((((hyp:tok:basketball OR hyp:tok:everyone) AND pre:tok:man) OR pre:tok:find) AND (NOT hyp:tag:in)),((((hyp OR hyp) AND pre) OR pre) AND (NOT hyp)),((((hyp:tok OR hyp:tok) AND pre:tok) OR pre:tok) AND (NOT hyp:tag)),0.07228915662650602,6,0.018327571,0.05430681,-0.151355
936,1,((((hyp:tok:cigarettes OR hyp:tok:tv) OR pre:tok:army) OR pre:tok:native) AND (NOT pre:tok:in)),((((hyp OR hyp) OR pre) OR pre) AND (NOT pre)),((((hyp:tok OR hyp:tok) OR pre:tok) OR pre:tok) AND (NOT pre:tok)),0.04950495049504951,6,0.018327571,0.05430681,-0.151355
936,2,((((hyp:tok:chess OR pre:tok:numbers) OR pre:tok:sport) AND hyp:tok:playing) OR hyp:tok:lot),((((hyp OR pre) OR pre) AND hyp) OR hyp),((((hyp:tok OR pre:tok) OR pre:tok) AND hyp:tok) OR hyp:tok),0.03418803418803419,5,0.018327571,0.05430681,-0.151355
939,0,((((hyp:tok:pool OR hyp:tok:sand) OR pre:tok:concert) OR hyp:tok:nose) OR hyp:tok:roller),((((hyp OR hyp) OR pre) OR hyp) OR hyp),((((hyp:tok OR hyp:tok) OR pre:tok) OR hyp:tok) OR hyp:tok),0.057803468208092484,5,0.056165077,-0.10347451,-0.0005286662
939,1,((((hyp:tok:pool OR hyp:tok:swimming) OR pre:tok:swims) OR hyp:tok:duck) OR pre:tok:beer),((((hyp OR hyp) OR pre) OR hyp) OR pre),((((hyp:tok OR hyp:tok) OR pre:tok) OR hyp:tok) OR pre:tok),0.03777335984095427,5,0.056165077,-0.10347451,-0.0005286662
939,2,(((((NOT pre:tag:vbz) AND hyp:tok:pool) OR pre:tok:claus) OR hyp:tok:shower) OR pre:tok:friends),(((((NOT pre) AND hyp) OR pre) OR hyp) OR pre),(((((NOT pre:tag) AND hyp:tok) OR pre:tok) OR hyp:tok) OR pre:tok),0.027522935779816515,6,0.056165077,-0.10347451,-0.0005286662
941,0,((((hyp:tag:ex OR pre:tok:writing) OR pre:tok:ground) OR hyp:tok:inside) OR hyp:tok:not),((((hyp OR pre) OR pre) OR hyp) OR hyp),((((hyp:tag OR pre:tok) OR pre:tok) OR hyp:tok) OR hyp:tok),0.029209621993127148,5,0.086101905,-0.029976577,-0.0233466
941,1,((((hyp:tok:inside OR hyp:tok:not) OR hyp:tok:transportation) OR pre:tok:females) OR pre:tok:above),((((hyp OR hyp) OR hyp) OR pre) OR pre),((((hyp:tok OR hyp:tok) OR hyp:tok) OR pre:tok) OR pre:tok),0.022433718558803536,5,0.086101905,-0.029976577,-0.0233466
941,2,((((hyp:tok:moving OR hyp:tok:picture) OR hyp:tok:liquid) OR pre:tok:wizard) OR pre:tok:bathrobe),((((hyp OR hyp) OR hyp) OR pre) OR pre),((((hyp:tok OR hyp:tok) OR hyp:tok) OR pre:tok) OR pre:tok),0.016728624535315983,5,0.086101905,-0.029976577,-0.0233466
945,0,pre:tok:in,pre,pre:tok,0.0,1,-0.13270062,0.015549186,-0.05029162
945,1,pre:tok:in,pre,pre:tok,0.0,1,-0.13270062,0.015549186,-0.05029162
945,2,pre:tok:in,pre,pre:tok,0.0,1,-0.13270062,0.015549186,-0.05029162
947,0,pre:tok:in,pre,pre:tok,0.0,1,-0.053118393,-0.052751906,0.01671842
947,1,pre:tok:in,pre,pre:tok,0.0,1,-0.053118393,-0.052751906,0.01671842
947,2,pre:tok:in,pre,pre:tok,0.0,1,-0.053118393,-0.052751906,0.01671842
949,0,pre:tok:in,pre,pre:tok,0.0,1,0.034032475,-0.09616791,-0.08682323
949,1,pre:tok:in,pre,pre:tok,0.0,1,0.034032475,-0.09616791,-0.08682323
949,2,pre:tok:in,pre,pre:tok,0.0,1,0.034032475,-0.09616791,-0.08682323
957,0,((((hyp:tok:sitting AND pre:tok:group) OR hyp:tok:i) OR hyp:tok:bank) OR hyp:tok:desks),((((hyp AND pre) OR hyp) OR hyp) OR hyp),((((hyp:tok AND pre:tok) OR hyp:tok) OR hyp:tok) OR hyp:tok),0.075,5,-0.110033914,0.04573181,-0.069362834
957,1,((((hyp:tok:living OR pre:tok:liquid) OR hyp:tok:maroon) OR hyp:tok:sing) OR pre:tok:skydiving),((((hyp OR pre) OR hyp) OR hyp) OR pre),((((hyp:tok OR pre:tok) OR hyp:tok) OR hyp:tok) OR pre:tok),0.056,5,-0.110033914,0.04573181,-0.069362834
957,2,((((hyp:tok:outer OR pre:tok:hula) OR pre:tok:gives) OR pre:tok:wedding) AND pre:tag:nns),((((hyp OR pre) OR pre) OR pre) AND pre),((((hyp:tok OR pre:tok) OR pre:tok) OR pre:tok) AND pre:tag),0.03076923076923077,5,-0.110033914,0.04573181,-0.069362834
959,0,(hyp:tok:sitting AND pre:tok:railing),(hyp AND pre),(hyp:tok AND pre:tok),0.2,2,0.050252914,-0.10882391,-0.0980918
959,1,((((hyp:tok:hydrant OR pre:tok:song) OR pre:tok:skeleton) OR hyp:tok:short) AND (NOT pre:tok:standing)),((((hyp OR pre) OR pre) OR hyp) AND (NOT pre)),((((hyp:tok OR pre:tok) OR pre:tok) OR hyp:tok) AND (NOT pre:tok)),0.058823529411764705,6,0.050252914,-0.10882391,-0.0980918
959,2,(hyp:tok:are AND pre:tok:jumped),(hyp AND pre),(hyp:tok AND pre:tok),0.022222222222222223,2,0.050252914,-0.10882391,-0.0980918
963,0,((((hyp:tag:vbg AND hyp:tok:in) OR pre:tok:beach) OR hyp:tok:indoors) AND (NOT oth:overlap:overlap75)),((((hyp AND hyp) OR pre) OR hyp) AND (NOT oth)),((((hyp:tag AND hyp:tok) OR pre:tok) OR hyp:tok) AND (NOT oth:overlap)),0.027479892761394103,6,-0.10103907,-0.043833684,0.079454534
963,1,((((hyp:tok:indoors OR hyp:tok:inside) OR hyp:tok:class) OR hyp:tok:chair) OR pre:tok:mountains),((((hyp OR hyp) OR hyp) OR hyp) OR pre),((((hyp:tok OR hyp:tok) OR hyp:tok) OR hyp:tok) OR pre:tok),0.015517241379310345,5,-0.10103907,-0.043833684,0.079454534
963,2,((((hyp:tok:inside OR hyp:tok:room) OR hyp:tok:video) AND pre:tag:.) AND pre:tag:in),((((hyp OR hyp) OR hyp) AND pre) AND pre),((((hyp:tok OR hyp:tok) OR hyp:tok) AND pre:tag) AND pre:tag),0.015625,5,-0.10103907,-0.043833684,0.079454534
970,0,(((((NOT oth:overlap:overlap75) AND hyp:tag:vbg) AND (NOT hyp:tag:rb)) OR pre:tok:three) AND (NOT hyp:tok:to)),(((((NOT oth) AND hyp) AND (NOT hyp)) OR pre) AND (NOT hyp)),(((((NOT oth:overlap) AND hyp:tag) AND (NOT hyp:tag)) OR pre:tok) AND (NOT hyp:tok)),0.0360257868790292,8,-0.07162101,-0.026898578,0.04758912
970,1,(((((NOT oth:overlap:overlap50) AND hyp:tag:dt) AND (NOT pre:tok:shirt)) AND (NOT pre:tok:sitting)) OR hyp:tok:eating),(((((NOT oth) AND hyp) AND (NOT pre)) AND (NOT pre)) OR hyp),(((((NOT oth:overlap) AND hyp:tag) AND (NOT pre:tok)) AND (NOT pre:tok)) OR hyp:tok),0.017890995260663508,8,-0.07162101,-0.026898578,0.04758912
970,2,(((((NOT oth:overlap:overlap50) AND hyp:tag:nn) AND (NOT pre:tag:vbn)) AND (NOT hyp:tok:to)) AND (NOT hyp:tag:rb)),(((((NOT oth) AND hyp) AND (NOT pre)) AND (NOT hyp)) AND (NOT hyp)),(((((NOT oth:overlap) AND hyp:tag) AND (NOT pre:tag)) AND (NOT hyp:tok)) AND (NOT hyp:tag)),0.008143779837124403,9,-0.07162101,-0.026898578,0.04758912
972,0,((((hyp:tok:club AND pre:tok:cute) OR hyp:tok:skateboards) AND oth:overlap:overlap50) AND (NOT pre:tok:in)),((((hyp AND pre) OR hyp) AND oth) AND (NOT pre)),((((hyp:tok AND pre:tok) OR hyp:tok) AND oth:overlap) AND (NOT pre:tok)),0.2,6,0.09443532,-0.02183905,-0.12350355
972,1,((((hyp:tok:barbecue AND hyp:tok:person) OR pre:tok:army) AND hyp:tag:jj) AND oth:overlap:overlap25),((((hyp AND hyp) OR pre) AND hyp) AND oth),((((hyp:tok AND hyp:tok) OR pre:tok) AND hyp:tag) AND oth:overlap),0.2,5,0.09443532,-0.02183905,-0.12350355
972,2,(hyp:tok:there AND pre:tok:bathing),(hyp AND pre),(hyp:tok AND pre:tok),0.2,2,0.09443532,-0.02183905,-0.12350355
977,0,(((((NOT oth:overlap:overlap50) AND hyp:tag:in) AND (NOT pre:tok:while)) OR hyp:tok:sleeping) AND (NOT pre:tok:by)),(((((NOT oth) AND hyp) AND (NOT pre)) OR hyp) AND (NOT pre)),(((((NOT oth:overlap) AND hyp:tag) AND (NOT pre:tok)) OR hyp:tok) AND (NOT pre:tok)),0.03428215250363598,8,-0.033392422,-0.036180858,0.04108426
977,1,(((((NOT oth:overlap:overlap50) AND hyp:tag:in) OR pre:tok:together) OR hyp:tok:book) AND (NOT pre:tok:her)),(((((NOT oth) AND hyp) OR pre) OR hyp) AND (NOT pre)),(((((NOT oth:overlap) AND hyp:tag) OR pre:tok) OR hyp:tok) AND (NOT pre:tok)),0.015408805031446541,7,-0.033392422,-0.036180858,0.04108426
977,2,((((hyp:tok:at OR hyp:tok:eating) OR hyp:tok:watching) OR hyp:tok:sitting) OR hyp:tok:asleep),((((hyp OR hyp) OR hyp) OR hyp) OR hyp),((((hyp:tok OR hyp:tok) OR hyp:tok) OR hyp:tok) OR hyp:tok),0.011793746571585299,5,-0.033392422,-0.036180858,0.04108426
979,0,((((hyp:tok:ladies OR hyp:tok:london) OR pre:tok:dances) OR hyp:tok:low) AND pre:tag:vbg),((((hyp OR hyp) OR pre) OR hyp) AND pre),((((hyp:tok OR hyp:tok) OR pre:tok) OR hyp:tok) AND pre:tag),0.07766990291262135,5,-0.21396157,-0.033540826,0.08300285
979,1,((((hyp:tok:sing OR pre:tok:tunnel) OR hyp:tok:tank) OR pre:tok:railing) OR pre:tok:motorcycles),((((hyp OR pre) OR hyp) OR pre) OR pre),((((hyp:tok OR pre:tok) OR hyp:tok) OR pre:tok) OR pre:tok),0.026041666666666668,5,-0.21396157,-0.033540826,0.08300285
979,2,((((hyp:tok:mirror OR hyp:tok:you) OR hyp:tok:sing) OR pre:tok:buggy) AND pre:tok:man),((((hyp OR hyp) OR hyp) OR pre) AND pre),((((hyp:tok OR hyp:tok) OR hyp:tok) OR pre:tok) AND pre:tok),0.02877697841726619,5,-0.21396157,-0.033540826,0.08300285
980,0,(((((NOT pre:tag:jj) AND hyp:tok:in) OR hyp:tok:sleeping) OR hyp:tok:asleep) OR hyp:tok:swimming),(((((NOT pre) AND hyp) OR hyp) OR hyp) OR hyp),(((((NOT pre:tag) AND hyp:tok) OR hyp:tok) OR hyp:tok) OR hyp:tok),0.03400868306801737,6,-0.08491239,-0.029134886,0.08696118
980,1,((((NOT oth:overlap:overlap75) AND (hyp:tok:in OR pre:tok:street)) OR hyp:tok:inside) OR hyp:tok:indoors),((((NOT oth) AND (hyp OR pre)) OR hyp) OR hyp),((((NOT oth:overlap) AND (hyp:tok OR pre:tok)) OR hyp:tok) OR hyp:tok),0.016730261226885822,6,-0.08491239,-0.029134886,0.08696118
980,2,((((hyp:tok:indoors OR hyp:tok:inside) OR hyp:tok:room) OR hyp:tok:nap) OR hyp:tok:cooking),((((hyp OR hyp) OR hyp) OR hyp) OR hyp),((((hyp:tok OR hyp:tok) OR hyp:tok) OR hyp:tok) OR hyp:tok),0.011143695014662757,5,-0.08491239,-0.029134886,0.08696118
982,0,(((((NOT hyp:tag:vbd) AND pre:tag:.) AND (NOT pre:tok:table)) AND (NOT hyp:tok:eating)) AND (NOT hyp:tok:running)),(((((NOT hyp) AND pre) AND (NOT pre)) AND (NOT hyp)) AND (NOT hyp)),(((((NOT hyp:tag) AND pre:tag) AND (NOT pre:tok)) AND (NOT hyp:tok)) AND (NOT hyp:tok)),0.05813347236704901,9,0.02789212,-0.0027219057,-0.05005858
982,1,((((NOT hyp:tok:for) AND (hyp:tag:. OR pre:tag:.)) OR hyp:tok:kids) AND (NOT hyp:tok:park)),((((NOT hyp) AND (hyp OR pre)) OR hyp) AND (NOT hyp)),((((NOT hyp:tok) AND (hyp:tag OR pre:tag)) OR hyp:tok) AND (NOT hyp:tok)),0.02639280583195871,7,0.02789212,-0.0027219057,-0.05005858
982,2,(((((NOT hyp:tag:prp$) AND hyp:tag:.) OR hyp:tok:together) OR hyp:tok:outside) AND (NOT pre:tok:for)),(((((NOT hyp) AND hyp) OR hyp) OR hyp) AND (NOT pre)),(((((NOT hyp:tag) AND hyp:tag) OR hyp:tok) OR hyp:tok) AND (NOT pre:tok)),0.011387089886840795,7,0.02789212,-0.0027219057,-0.05005858
983,0,((((hyp:tok:helmet OR hyp:tok:ski) OR hyp:tok:suit) AND (NOT hyp:tag:in)) OR hyp:tok:babies),((((hyp OR hyp) OR hyp) AND (NOT hyp)) OR hyp),((((hyp:tok OR hyp:tok) OR hyp:tok) AND (NOT hyp:tag)) OR hyp:tok),0.05737704918032787,6,-0.061349615,0.09843332,-0.07894316
983,1,((((hyp:tok:blue OR hyp:tok:red) OR hyp:tok:singing) AND (NOT hyp:tok:wearing)) AND (NOT pre:tok:woman)),((((hyp OR hyp) OR hyp) AND (NOT hyp)) AND (NOT pre)),((((hyp:tok OR hyp:tok) OR hyp:tok) AND (NOT hyp:tok)) AND (NOT pre:tok)),0.01937046004842615,7,-0.061349615,0.09843332,-0.07894316
983,2,((((hyp:tok:brown OR pre:tok:meet) OR hyp:tok:laughs) OR pre:tok:commuter) AND hyp:tag:jj),((((hyp OR pre) OR hyp) OR pre) AND hyp),((((hyp:tok OR pre:tok) OR hyp:tok) OR pre:tok) AND hyp:tag),0.012690355329949238,5,-0.061349615,0.09843332,-0.07894316
986,0,((((pre:tok:easter OR pre:tok:fast) AND hyp:tok:women) OR hyp:tok:routine) AND (NOT hyp:tag:prp$)),((((pre OR pre) AND hyp) OR hyp) AND (NOT hyp)),((((pre:tok OR pre:tok) AND hyp:tok) OR hyp:tok) AND (NOT hyp:tag)),0.23076923076923078,6,-0.11930291,-0.060195975,0.07652626
986,1,((((hyp:tok:sandwiches OR pre:tok:repair) OR pre:tok:photographs) OR hyp:tok:handing) OR pre:tok:pajamas),((((hyp OR pre) OR pre) OR hyp) OR pre),((((hyp:tok OR pre:tok) OR pre:tok) OR hyp:tok) OR pre:tok),0.05172413793103448,5,-0.11930291,-0.060195975,0.07652626
986,2,((((hyp:tok:girl AND pre:tok:boy) OR hyp:tok:surf) OR hyp:tok:brushes) OR hyp:tok:you),((((hyp AND pre) OR hyp) OR hyp) OR hyp),((((hyp:tok AND pre:tok) OR hyp:tok) OR hyp:tok) OR hyp:tok),0.025,5,-0.11930291,-0.060195975,0.07652626
990,0,(((((NOT oth:overlap:overlap50) AND pre:tag:nn) AND (NOT hyp:tok:outside)) OR pre:tok:through) AND (NOT hyp:tok:standing)),(((((NOT oth) AND pre) AND (NOT hyp)) OR pre) AND (NOT hyp)),(((((NOT oth:overlap) AND pre:tag) AND (NOT hyp:tok)) OR pre:tok) AND (NOT hyp:tok)),0.058084052119654984,8,-0.072514914,0.004123217,0.045052297
990,1,(((((NOT oth:overlap:overlap50) AND pre:tag:nn) OR pre:tok:playing) AND (NOT hyp:tok:outside)) OR hyp:tok:girl),(((((NOT oth) AND pre) OR pre) AND (NOT hyp)) OR hyp),(((((NOT oth:overlap) AND pre:tag) OR pre:tok) AND (NOT hyp:tok)) OR hyp:tok),0.03215451878908628,7,-0.072514914,0.004123217,0.045052297
990,2,(((((NOT oth:overlap:overlap50) AND pre:tag:in) AND (NOT hyp:tok:to)) AND (NOT hyp:tok:there)) OR hyp:tok:wearing),(((((NOT oth) AND pre) AND (NOT hyp)) AND (NOT hyp)) OR hyp),(((((NOT oth:overlap) AND pre:tag) AND (NOT hyp:tok)) AND (NOT hyp:tok)) OR hyp:tok),0.015472855808990263,8,-0.072514914,0.004123217,0.045052297
998,0,((((hyp:tok:cameras OR hyp:tok:summer) AND hyp:tok:are) OR hyp:tok:spray) AND pre:tok:in),((((hyp OR hyp) AND hyp) OR hyp) AND pre),((((hyp:tok OR hyp:tok) AND hyp:tok) OR hyp:tok) AND pre:tok),0.12121212121212122,5,-0.07760461,-0.008346367,0.004743968
998,1,((((hyp:tag:prp$ AND pre:tok:runs) OR hyp:tok:formal) OR hyp:tok:huge) AND pre:tag:nns),((((hyp AND pre) OR hyp) OR hyp) AND pre),((((hyp:tag AND pre:tok) OR hyp:tok) OR hyp:tok) AND pre:tag),0.04395604395604396,5,-0.07760461,-0.008346367,0.004743968
998,2,pre:tok:in,pre,pre:tok,0.0,1,-0.07760461,-0.008346367,0.004743968
999,0,pre:tok:in,pre,pre:tok,0.0,1,-0.043344192,-0.042725492,-0.022377292
999,1,pre:tok:in,pre,pre:tok,0.0,1,-0.043344192,-0.042725492,-0.022377292
999,2,pre:tok:in,pre,pre:tok,0.0,1,-0.043344192,-0.042725492,-0.022377292
1000,0,(((((NOT oth:overlap:overlap75) AND hyp:tag:dt) AND (NOT hyp:tok:to)) AND (NOT pre:tag:rp)) AND (NOT pre:tok:boy)),(((((NOT oth) AND hyp) AND (NOT hyp)) AND (NOT pre)) AND (NOT pre)),(((((NOT oth:overlap) AND hyp:tag) AND (NOT hyp:tok)) AND (NOT pre:tag)) AND (NOT pre:tok)),0.04356713938929347,9,-0.04671789,0.012701052,0.07593021
1000,1,(((((NOT oth:overlap:overlap75) AND hyp:tag:nn) AND (NOT pre:tok:white)) OR hyp:tok:boy) AND (NOT pre:tok:ball)),(((((NOT oth) AND hyp) AND (NOT pre)) OR hyp) AND (NOT pre)),(((((NOT oth:overlap) AND hyp:tag) AND (NOT pre:tok)) OR hyp:tok) AND (NOT pre:tok)),0.017823639774859287,8,-0.04671789,0.012701052,0.07593021
1000,2,(((((NOT oth:overlap:overlap50) AND hyp:tag:nn) AND (NOT pre:tok:blue)) OR hyp:tok:running) AND (NOT pre:tok:while)),(((((NOT oth) AND hyp) AND (NOT pre)) OR hyp) AND (NOT pre)),(((((NOT oth:overlap) AND hyp:tag) AND (NOT pre:tok)) OR hyp:tok) AND (NOT pre:tok)),0.007747015494030988,8,-0.04671789,0.012701052,0.07593021
1007,0,((((NOT oth:overlap:overlap50) AND (hyp:tok:in OR hyp:tok:through)) AND (NOT pre:tok:red)) OR hyp:tok:couch),((((NOT oth) AND (hyp OR hyp)) AND (NOT pre)) OR hyp),((((NOT oth:overlap) AND (hyp:tok OR hyp:tok)) AND (NOT pre:tok)) OR hyp:tok),0.02820078962210942,7,-0.030876651,-0.061959397,0.053245094
1007,1,((((hyp:tok:beach OR hyp:tok:swimming) OR hyp:tok:basketball) OR pre:tok:chasing) OR hyp:tok:cafe),((((hyp OR hyp) OR hyp) OR pre) OR hyp),((((hyp:tok OR hyp:tok) OR hyp:tok) OR pre:tok) OR hyp:tok),0.02178649237472767,5,-0.030876651,-0.061959397,0.053245094
